0.04,0.4,0.56,0.06,0.84,0.1,0.204
0.04,0.4,0.56,0.06,0.86,0.08,0.2344
0.04,0.4,0.56,0.06,0.88,0.0599999999999999,0.2664
0.04,0.4,0.56,0.06,0.9,0.0399999999999999,0.3
0.04,0.4,0.56,0.06,0.92,0.0199999999999999,0.3352
0.04,0.42,0.54,0.06,0.02,0.92,0.3408
0.04,0.42,0.54,0.06,0.04,0.9,0.3056
0.04,0.42,0.54,0.06,0.06,0.88,0.272
0.04,0.42,0.54,0.06,0.08,0.86,0.24
0.04,0.42,0.54,0.06,0.1,0.84,0.2096
0.04,0.42,0.54,0.06,0.12,0.82,0.1808
0.04,0.42,0.54,0.06,0.14,0.8,0.1536
0.04,0.42,0.54,0.06,0.16,0.78,0.128
0.04,0.42,0.54,0.06,0.18,0.76,0.104
0.04,0.42,0.54,0.06,0.2,0.74,0.0816000000000001
0.04,0.42,0.54,0.06,0.22,0.72,0.0608
0.04,0.42,0.54,0.06,0.24,0.7,0.0415999999999999
0.04,0.42,0.54,0.06,0.26,0.68,0.0239999999999998
0.04,0.42,0.54,0.06,0.28,0.66,0.00799999999999979
0.04,0.42,0.54,0.06,0.66,0.28,0.00800000000000001
0.04,0.42,0.54,0.06,0.68,0.26,0.024
0.04,0.42,0.54,0.06,0.7,0.24,0.0416000000000001
0.04,0.42,0.54,0.06,0.72,0.22,0.0608
0.04,0.42,0.54,0.06,0.74,0.2,0.0816000000000001
0.04,0.42,0.54,0.06,0.76,0.18,0.104
0.04,0.42,0.54,0.06,0.78,0.16,0.128
0.04,0.42,0.54,0.06,0.8,0.14,0.1536
0.04,0.42,0.54,0.06,0.82,0.12,0.1808
0.04,0.42,0.54,0.06,0.84,0.1,0.2096
0.04,0.42,0.54,0.06,0.86,0.08,0.24
0.04,0.42,0.54,0.06,0.88,0.0599999999999999,0.272
0.04,0.42,0.54,0.06,0.9,0.0399999999999999,0.3056
0.04,0.42,0.54,0.06,0.92,0.0199999999999999,0.3408
0.04,0.44,0.52,0.06,0.02,0.92,0.3448
